Timestamp,Actual,Actual Change,Actual Direction,Prediction,Predicted Change,Predicted Direction,Correct,Directional Accuracy,Error,Confidence
2018-01-01 11:15:00,0.0151143,75.0349,Up,0.0036871,-2.2846,Down,Wrong,52.9,75.6052215451592,12.75247037
2018-01-01 11:20:00,0.01141553,-32.4013,Down,0.00371296,-75.4341,Down,Right,53.8,67.4744843209207,99.98807907
2018-01-01 11:25:00,0.00379463,-200.8333,Down,0.0151143,32.4013,Up,Wrong,52.8,298.307608383426,90.53335786
2018-01-01 11:30:00,0.0038219,0.7134,Up,0.00371296,-2.1524,Down,Wrong,51.9,2.85041471519402,48.27103615
2018-01-01 11:35:00,0.00761238,49.7936,Up,0.00373746,-2.2094,Down,Wrong,50.9,50.9028713753123,99.99495149
2018-01-01 11:40:00,0.00379032,-100.8374,Down,0.00376279,-50.5701,Down,Right,51.8,0.726323898773718,99.9785006
2018-01-01 11:45:00,0.09509319,96.0141,Up,0.00491767,29.7428,Up,Right,52.6,94.828578155807,99.90849495
2018-01-01 11:50:00,0.0037955,-2405.4203,Down,0.00457946,-95.1842,Down,Right,53.4,20.6549861678303,99.97112155
2018-01-01 11:55:00,0.00377929,-0.4289,Down,0.00457946,20.6551,Up,Wrong,52.5,21.1724953628856,75.30770898
2018-01-01 12:00:00,0.00377629,-0.0794,Down,0.00434427,14.9495,Up,Wrong,51.7,15.0406880827479,84.9794507
2018-01-01 12:05:00,0.00377601,-0.0076,Down,0.00417478,10.5523,Up,Wrong,50.8,10.5606182187018,83.43284726
2018-01-01 12:10:00,0.0037611,-0.3965,Down,0.00405523,7.3947,Up,Wrong,50,7.8203185238361,99.61289763
2018-01-01 12:15:00,0.00378243,0.5642,Up,0.00397146,5.5933,Up,Right,50.8,4.9975809202021,96.21290565
2018-01-01 12:20:00,0.00378802,0.1475,Up,0.00390835,3.3291,Up,Right,51.6,3.17659357659146,98.92362356
2018-01-01 12:25:00,0.00380026,0.322,Up,0.00387058,2.1794,Up,Right,52.3,1.85039970949356,99.46110845
2018-01-01 12:30:00,0.00377929,-0.5548,Down,0.00384581,1.1987,Up,Wrong,51.5,1.76011896414406,99.27428365
2018-01-01 12:35:00,0.00377259,-0.1776,Down,0.00383215,1.3986,Up,Wrong,50.7,1.57875623908243,99.66877699
2018-01-01 12:40:00,0.00379075,0.4791,Up,0.00381629,1.1584,Up,Right,51.5,0.673745301061787,99.6465981
2018-01-01 12:45:00,0.00376747,-0.6179,Down,0.00380318,0.3279,Up,Wrong,50.7,0.947850945063929,99.75860119
2018-01-01 12:50:00,0.00377202,0.1206,Up,0.00379945,0.8488,Up,Right,51.4,0.727196568416927,99.7782886
2018-01-01 12:55:00,0.03773585,90.0041,Up,0.00378986,0.4729,Up,Right,52.1,89.9568712510782,98.93658757
2018-01-01 13:00:00,0.00379075,-895.4717,Down,0.00378451,-89.9711,Down,Right,52.8,0.16461122469169,99.71382618
2018-01-01 13:05:00,0.01931098,80.37,Up,0.00378451,-0.1647,Down,Wrong,52.1,80.4022892675566,96.50259614
2018-01-01 13:10:00,0.00384231,-402.5877,Down,0.00378638,-80.3926,Down,Right,52.7,1.45563476138052,99.16976094
2018-01-01 13:15:00,0.00382015,-0.5802,Down,0.01931098,402.5877,Up,Wrong,52,405.503187047629,36.18832529
2018-01-01 13:20:00,0.00380257,-0.4622,Down,0.00380316,-0.4447,Down,Right,52.6,0.015515822193936,56.05168343
2018-01-01 13:25:00,0.00379305,-0.251,Down,0.00380826,0.1495,Up,Wrong,51.9,0.400996559496971,97.91244268
2018-01-01 13:30:00,0.00381592,0.5993,Up,0.00380655,0.3559,Up,Right,52.6,0.245550221178637,96.1407721
2018-01-01 13:35:00,0.0038184,0.0649,Up,0.0038025,-0.3517,Down,Wrong,51.9,0.416404776869896,95.47516704
2018-01-01 13:40:00,0.00379954,-0.4964,Down,0.00380653,-0.3109,Down,Right,52.5,0.183969638429918,97.06722498
2018-01-01 13:45:00,0.00379521,-0.114,Down,0.00381009,0.2777,Up,Wrong,51.9,0.392073165911759,87.75253296
2018-01-01 13:50:00,0.00384187,1.2145,Up,0.00380692,0.3086,Up,Right,52.4,0.909713238605163,98.44466448
2018-01-01 13:55:00,0.00383966,-0.0576,Down,0.00380341,-1.0011,Down,Right,53,0.944094008323649,98.73325825
2018-01-01 14:00:00,0.00381214,-0.7219,Down,0.00381495,-0.6435,Down,Right,53.6,0.073711878367537,97.56867886
2018-01-01 14:05:00,0.09313878,95.907,Up,0.00382236,0.2681,Up,Right,54.1,95.8960596219963,97.29681611
2018-01-01 14:10:00,0.00388033,-2300.2794,Down,0.00381929,-95.8994,Down,Right,54.7,1.57306208492577,99.2077589
2018-01-01 14:15:00,0.03486345,88.8699,Up,0.09450687,2335.5365,Up,Right,55.2,171.077216970782,67.66882539
2018-01-01 14:20:00,0.00386324,-802.4404,Down,0.0038376,-88.9925,Down,Right,55.7,0.663691616363466,77.24469304
2018-01-01 14:25:00,0.03882138,90.0487,Up,0.03687413,854.4869,Up,Right,56.2,5.0159216390556,27.42840946
2018-01-01 14:30:00,0.00384897,-908.6183,Down,0.0038453,-90.0949,Down,Right,56.7,0.095350184594837,99.721241
2018-01-01 14:35:00,0.003885,0.9276,Up,0.0038453,-0.0954,Down,Wrong,56,1.02187902187901,51.49586201
2018-01-01 14:40:00,0.0038625,-0.5828,Down,0.0038464,-0.9937,Down,Right,56.5,0.416828478964396,97.6125598
2018-01-01 14:45:00,0.00383995,-0.5871,Down,0.00385798,-0.1169,Down,Right,57,0.469537363767758,84.14820433
2018-01-01 14:50:00,0.00385282,0.3341,Up,0.00385933,0.5048,Up,Right,57.4,0.168967146142304,99.20375347
2018-01-01 14:55:00,0.00379723,-1.4641,Down,0.00385352,0.0181,Up,Wrong,56.8,1.48239637841269,99.6111393
2018-01-01 15:00:00,0.00378143,-0.4177,Down,0.00385331,1.4769,Up,Wrong,56.2,1.90086819007624,99.3535459
2018-01-01 15:05:00,0.00380156,0.5294,Up,0.00383649,1.4559,Up,Right,56.7,0.918833321057667,99.52203631
2018-01-01 15:10:00,0.00378515,-0.4334,Down,0.00381997,0.4843,Up,Wrong,56.1,0.919910703670926,97.74698615
2018-01-01 15:15:00,0.00379233,0.1893,Up,0.00381445,0.7739,Up,Right,56.6,0.583282572982837,97.58927822
2018-01-01 15:20:00,0.00378774,-0.1214,Down,0.00380566,0.3514,Up,Wrong,56,0.473105334579466,99.92336631
2018-01-01 15:25:00,0.00372981,-1.553,Down,0.00380166,0.3676,Up,Wrong,55.4,1.92637158461155,99.86867309
2018-01-01 15:30:00,0.04110613,90.9264,Up,0.00379748,1.8143,Up,Right,55.9,90.7617671622213,99.46094155
2018-01-01 15:35:00,0.00376081,-993.012,Down,0.00377718,-90.8111,Down,Right,56.3,0.43527857030799,99.9856472
2018-01-01 15:40:00,0.00376421,0.0903,Up,0.00377718,0.4353,Up,Right,56.7,0.34456101014556,47.87100852
2018-01-01 15:45:00,0.00376989,0.1506,Up,0.00377227,0.2142,Up,Right,57.1,0.063131815517157,61.66298389
2018-01-01 15:50:00,0.00374378,-0.6974,Down,0.00376985,-0.0009,Down,Right,57.5,0.696355020861269,84.75396037
2018-01-01 15:55:00,0.00376152,0.4717,Up,0.00376986,0.6968,Up,Right,57.9,0.221718879601861,99.01202917
2018-01-01 16:00:00,0.03017843,87.5357,Up,0.00376204,0.0137,Up,Right,58.3,87.5340102185568,99.55725074
2018-01-01 16:05:00,0.00377829,-698.7325,Down,0.00376188,-87.5345,Down,Right,58.7,0.434323463789178,99.99188781
2018-01-01 16:10:00,0.00379593,0.4647,Up,0.03486542,822.7831,Up,Right,59.1,818.494808913758,74.10533428
2018-01-01 16:15:00,0.00376662,-0.7782,Down,0.03486542,818.4946,Up,Wrong,58.6,825.642087601085,28.07007432
2018-01-01 16:20:00,0.00378716,0.5424,Up,0.00377554,0.2369,Up,Right,58.9,0.30682622334414,99.734056
2018-01-01 16:25:00,0.00381942,0.8445,Up,0.00377287,-0.3775,Down,Wrong,58.4,1.21877143650082,99.92007017
2018-01-01 16:30:00,0.00381272,-0.1757,Down,0.00377715,-1.1065,Down,Right,58.8,0.932929771921357,98.12152982
2018-01-01 16:35:00,0.00381432,0.0419,Up,0.00378983,-0.6002,Down,Wrong,58.3,0.642054153820336,94.29742098
2018-01-01 16:40:00,0.03435508,88.8974,Up,0.0037967,-0.4619,Down,Wrong,57.8,88.9486503888217,99.03549552
2018-01-01 16:45:00,0.00379939,-804.2257,Down,0.00380199,-88.9333,Down,Right,58.1,0.068432037774478,99.95366335
2018-01-01 16:50:00,0.00379853,-0.0228,Down,0.03471232,813.6282,Up,Wrong,57.6,813.835615356467,84.87755656
2018-01-01 16:55:00,0.01901864,80.0273,Up,0.00380121,0.0706,Up,Right,58,80.0132396427926,97.35870957
2018-01-01 17:00:00,0.00382409,-397.3374,Down,0.0038004,-80.0175,Down,Right,58.3,0.619493788064607,99.97437
2018-01-01 17:05:00,0.00380069,-0.6157,Down,0.01922328,402.6888,Up,Wrong,57.9,405.783949756492,56.45301342
2018-01-01 17:10:00,0.05325624,92.8634,Up,0.00380751,0.1794,Up,Right,58.2,92.8505842695617,91.53913856
2018-01-01 17:15:00,0.00380604,-1299.2544,Down,0.00380546,-92.8544,Down,Right,58.5,0.015238936006979,99.99657869
2018-01-01 17:20:00,0.01519064,74.9448,Up,0.00380546,-0.0152,Down,Wrong,58.1,74.9486525913326,24.86688942
2018-01-01 17:25:00,0.00378444,-301.3975,Down,0.00380564,-74.9475,Down,Right,58.4,0.560188561583745,88.42296004
2018-01-01 17:30:00,0.00377131,-0.3482,Down,0.01436046,279.4608,Up,Wrong,57.9,280.781744274536,81.57471418
2018-01-01 17:35:00,0.003781,0.2564,Up,0.00379928,0.7417,Up,Right,58.3,0.483469981486376,99.9464035
2018-01-01 17:40:00,0.00378186,0.0227,Up,0.00379089,0.2614,Up,Right,58.6,0.238771398200878,99.93050098
2018-01-01 17:45:00,0.00379939,0.4614,Up,0.00378792,0.1602,Up,Right,58.9,0.301890566643592,99.66805577
2018-01-01 17:50:00,0.00379348,-0.1558,Down,0.0037861,-0.3497,Down,Right,59.2,0.194544323418075,97.62560129
2018-01-01 17:55:00,0.00379204,-0.0379,Down,0.00379009,-0.0894,Down,Right,59.5,0.051423508190845,92.94009209
2018-01-01 18:00:00,0.00382629,0.8949,Up,0.00379111,-0.0247,Down,Wrong,59.1,0.919428480329512,91.42324924
2018-01-01 18:05:00,0.00381345,-0.3367,Down,0.00379139,-0.912,Down,Right,59.4,0.578478805281306,84.84835029
2018-01-01 18:10:00,0.00380996,-0.0915,Down,0.00380186,-0.3039,Down,Right,59.7,0.212600657224749,93.95802021
2018-01-01 18:15:00,0.00380633,-0.0952,Down,0.00380533,-0.1214,Down,Right,60,0.026272025809642,97.50994444
2018-01-01 18:20:00,0.00380909,0.0723,Up,0.00380672,0.0102,Up,Right,60.3,0.062219585255277,94.41014528
2018-01-01 18:25:00,0.00375996,-1.3065,Down,0.00380661,-0.0652,Down,Right,60.6,1.24070468834775,99.00731444
2018-01-01 18:30:00,0.00375912,-0.0226,Down,0.00380735,1.2603,Up,Wrong,60.1,1.28301304560642,98.89990687
2018-01-01 18:35:00,0.00377558,0.4361,Up,0.00379313,0.905,Up,Right,60.4,0.464829244778282,73.92563224
2018-01-01 18:40:00,0.00379003,0.3813,Up,0.00378293,0.1947,Up,Right,60.7,0.187333609496504,64.99379277
2018-01-01 18:45:00,0.00377658,-0.3563,Down,0.00378072,-0.2456,Down,Right,61,0.10962299223107,92.46825576
2018-01-01 18:50:00,0.09072009,95.8371,Up,0.00378352,0.1837,Up,Right,61.3,95.8294574002297,99.14604425
2018-01-01 18:55:00,0.03035708,-198.8433,Down,0.00378143,-95.8318,Down,Right,61.5,87.5434989135978,99.99747872
2018-01-01 19:00:00,0.00379348,-700.2429,Down,0.00378143,-87.5435,Down,Right,61.8,0.317650284171789,86.65536642
2018-01-01 19:05:00,0.00379939,0.1555,Up,0.03340574,780.6088,Up,Right,62.1,779.239562140238,73.18053246
2018-01-01 19:10:00,0.00378673,-0.3343,Down,0.00378505,-0.3775,Down,Right,62.3,0.04436545515524,36.17832065
2018-01-01 19:15:00,0.00379564,0.2348,Up,0.00378935,0.0692,Up,Right,62.6,0.165716453615199,99.94516373
2018-01-01 19:20:00,0.00378917,-0.1708,Down,0.00378857,-0.1864,Down,Right,62.8,0.015834602300765,99.71277118
2018-01-01 19:25:00,0.00376932,-0.5267,Down,0.00379069,0.0401,Up,Wrong,62.4,0.56694576210033,99.8010397
2018-01-01 19:30:00,0.00377829,0.2375,Up,0.00379023,0.5549,Up,Right,62.7,0.316015975480966,99.69590306
2018-01-01 19:35:00,0.00378472,0.17,Up,0.00378396,0.15,Up,Right,62.9,0.020080745735479,99.88093972
2018-01-01 19:40:00,0.00376648,-0.4844,Down,0.00378226,-0.0652,Down,Right,63.2,0.41895881565812,80.80130219
2018-01-01 19:45:00,0.00375122,-0.4068,Down,0.003783,0.4386,Up,Wrong,62.7,0.847191047179315,93.43132973
2018-01-01 19:50:00,0.00376946,0.4839,Up,0.00377804,0.715,Up,Right,63,0.227618810121338,99.23381805
2018-01-01 19:55:00,0.00376095,-0.2262,Down,0.00377,0.0142,Up,Wrong,62.6,0.240630691713531,99.58542585
2018-01-01 20:00:00,0.00374462,-0.4363,Down,0.00376983,0.2361,Up,Wrong,62.2,0.673232530937716,99.98880029
2018-01-01 20:05:00,0.00371154,-0.8912,Down,0.00376717,0.6023,Up,Wrong,61.8,1.49883875695803,92.11544394
2018-01-01 20:10:00,0.00370782,-0.1002,Down,0.0037604,1.3166,Up,Wrong,61.4,1.41808394150741,99.3901372
2018-01-01 20:15:00,0.00369249,-0.4153,Down,0.00374574,1.0227,Up,Wrong,61,1.44211629550791,98.39476347
2018-01-01 20:20:00,0.00369276,0.0074,Up,0.00373437,1.1342,Up,Right,61.3,1.12679946706528,99.71405268
2018-01-01 20:25:00,0.00370494,0.3287,Up,0.0037218,0.7865,Up,Right,61.5,0.455068098268799,99.74445701
2018-01-01 20:30:00,0.00370837,0.0926,Up,0.00371309,0.2201,Up,Right,61.7,0.127279640381088,99.77207184
2018-01-01 20:35:00,0.00371181,0.0927,Up,0.00371065,0.0613,Up,Right,62,0.031251599623905,99.42704439
2018-01-01 20:40:00,0.00370014,-0.3155,Down,0.00370996,-0.0499,Down,Right,62.2,0.265395363418676,99.93515015
2018-01-01 20:45:00,0.00369576,-0.1184,Down,0.00371052,0.2805,Up,Wrong,61.8,0.399376582894992,99.56544638
2018-01-01 20:50:00,0.00370549,0.2624,Up,0.00370741,0.315,Up,Right,62,0.051815009620857,96.74565196
2018-01-01 20:55:00,0.00371181,0.1705,Up,0.00370391,-0.0425,Down,Wrong,61.7,0.212834169852453,97.39334583
2018-01-01 21:00:00,0.00370714,-0.1262,Down,0.00370439,-0.2001,Down,Right,61.9,0.074181174706112,95.73206306
2018-01-01 21:05:00,0.0036618,-1.2382,Down,0.00370661,-0.0141,Down,Right,62.1,1.22371511278605,97.48335481
2018-01-01 21:10:00,0.00366421,0.0659,Up,0.00370677,1.2282,Up,Right,62.4,1.16150548139981,88.99110556
2018-01-01 21:15:00,0.003663,-0.033,Down,0.00369328,0.7933,Up,Wrong,62,0.826644826644831,96.2025702
2018-01-01 21:20:00,0.01462149,74.9478,Up,0.00368456,0.5884,Up,Right,62.2,74.8003794414933,99.89658594
2018-01-01 21:25:00,0.00364259,-301.4037,Down,0.00367809,-74.8446,Down,Right,62.4,0.974581273214936,99.92895126
2018-01-01 21:30:00,0.00364206,-0.0146,Down,0.01443877,296.3875,Up,Wrong,62.1,296.445143682422,74.62020516
2018-01-01 21:35:00,0.0036531,0.3023,Up,0.00366744,0.6969,Up,Right,62.3,0.392543319372583,97.8303194
2018-01-01 21:40:00,0.00734619,50.2722,Up,0.00365983,0.1841,Up,Right,62.5,50.1805697919602,99.8619616
2018-01-01 21:45:00,0.00366972,-100.1837,Down,0.00365781,-50.2081,Down,Right,62.7,0.324547921912297,84.69284177
2018-01-01 21:50:00,0.00366919,-0.0147,Down,0.00476432,29.8278,Up,Wrong,62.4,29.8466419018911,98.68909717
2018-01-01 21:55:00,0.014637,74.9321,Up,0.00443594,20.8972,Up,Right,62.6,69.6936530709845,99.87949729
2018-01-01 22:00:00,0.0036785,-297.9069,Down,0.00420592,-71.2652,Down,Right,62.8,14.3379094739704,99.97028112
2018-01-01 22:05:00,0.00366865,-0.2685,Down,0.01449824,294.1346,Up,Wrong,62.4,295.192782086053,87.82249093
2018-01-01 22:10:00,0.00367607,0.2018,Up,0.00404769,10.332,Up,Right,62.6,10.1091654946723,99.18736815
2018-01-01 22:15:00,0.00364299,-0.908,Down,0.00393398,7.016,Up,Wrong,62.3,7.98766946930955,94.79988813
2018-01-01 22:20:00,0.0036535,0.2878,Up,0.0038566,5.8638,Up,Right,62.5,5.55905296291227,99.55586791
2018-01-01 22:25:00,0.00366824,0.4019,Up,0.00379252,3.805,Up,Right,62.7,3.38800078511766,99.92879033
2018-01-01 22:30:00,0.00366139,-0.1871,Down,0.00375081,2.2509,Up,Wrong,62.4,2.44224188081576,99.80401397
2018-01-01 22:35:00,0.00735998,50.2526,Up,0.00372604,1.7657,Up,Right,62.6,49.3743189519537,97.11440206
2018-01-01 22:40:00,0.05143088,85.6896,Up,0.00370665,-49.6378,Down,Wrong,62.2,92.7929485165333,99.33330417
2018-01-01 22:45:00,0.00366676,-1302.623,Down,0.00480265,-90.6619,Down,Right,62.4,30.9780296501544,99.99892116
2018-01-01 22:50:00,0.00366999,0.088,Up,0.05270863,1337.4698,Up,Right,62.6,1336.20636568492,80.11956811
2018-01-01 22:55:00,0.00367121,0.033,Up,0.00446188,21.5774,Up,Right,62.8,21.5370409211132,66.38080478
2018-01-01 23:00:00,0.0221027,83.3902,Up,0.00422432,15.0661,Up,Right,63,80.8877648432092,99.96003509
2018-01-01 23:05:00,0.00370521,-496.5299,Down,0.00405838,-81.6385,Down,Right,63.2,9.53171345213902,99.99585152
2018-01-01 23:10:00,0.00368895,-0.4409,Down,0.02008711,442.131,Up,Wrong,62.9,444.521069681075,96.71959877
2018-01-01 23:15:00,0.00369358,0.1254,Up,0.00395243,7.1425,Up,Right,63.1,7.00810595682237,97.08302021
2018-01-01 23:20:00,0.00370316,0.2586,Up,0.00387339,4.8681,Up,Right,63.3,4.59688482269197,97.66924977
2018-01-01 23:25:00,0.00370631,0.0852,Up,0.00381944,3.1403,Up,Right,63.5,3.05236205282343,97.4275887
2018-01-01 23:30:00,0.00368732,-0.5152,Down,0.00378456,2.1112,Up,Wrong,63.1,2.63714567761952,92.70024896
2018-01-01 23:35:00,0.00369276,0.1475,Up,0.00376108,2.0006,Up,Right,63.3,1.85010669526316,96.00980878
2018-01-01 23:40:00,0.0037048,0.325,Up,0.00373895,1.2509,Up,Right,63.5,0.921777153962419,99.99130368
2018-01-01 23:45:00,0.00369522,-0.2593,Down,0.0037251,0.5478,Up,Wrong,63.2,0.808612207121642,99.84436631
2018-01-01 23:50:00,0.0037201,0.6688,Up,0.00371901,0.6438,Up,Right,63.4,0.029300287626678,99.90374446
2018-01-01 23:55:00,0.0037114,-0.2344,Down,0.00371187,-0.2212,Down,Right,63.5,0.01266368486285,99.87396002
2018-01-02 00:00:00,0.00371002,-0.0371,Down,0.00371434,0.0792,Up,Wrong,63.2,0.116441420800964,99.89148378
2018-01-02 00:05:00,0.00367647,-0.9127,Down,0.00371346,0.0925,Up,Wrong,62.9,1.0061281609805,96.8206346
2018-01-02 00:10:00,0.00367377,-0.0735,Down,0.00371243,0.978,Up,Wrong,62.6,1.05232499584895,99.45698977
2018-01-02 00:15:00,0.00368664,0.349,Up,0.00370164,0.7587,Up,Right,62.8,0.406874552437987,99.89690185
2018-01-02 00:20:00,0.00367269,-0.3797,Down,0.00369328,0.1802,Up,Wrong,62.5,0.560624501387267,99.96942878
2018-01-02 00:25:00,0.00364458,-0.7713,Down,0.00369129,0.5063,Up,Wrong,62.2,1.28162915891543,99.95086193
2018-01-02 00:30:00,0.00361795,-0.7362,Down,0.00368571,1.1284,Up,Wrong,61.9,1.87288381542034,98.7151444
2018-01-02 00:35:00,0.00358641,-0.8792,Down,0.00367337,1.5319,Up,Wrong,61.6,2.42470883139407,96.81065083
2018-01-02 00:40:00,0.00359544,0.251,Up,0.00365674,1.9609,Up,Right,61.8,1.70493736510691,83.88787508
2018-01-02 00:45:00,0.01807599,80.1093,Up,0.00363564,1.1182,Up,Right,62,79.8869107584149,71.96577191
2018-01-02 00:50:00,0.00360607,-401.2653,Down,0.00362358,-79.9536,Down,Right,62.1,0.485570163640741,99.94294047
2018-01-02 00:55:00,0.0036036,-0.0685,Down,0.01557156,331.8151,Up,Wrong,61.9,332.111222111222,54.0469408
2018-01-02 01:00:00,0.00360933,0.1586,Up,0.00361833,0.4087,Up,Right,62,0.249353758176722,91.90846086
2018-01-02 01:05:00,0.00359635,-0.3609,Down,0.00361391,0.127,Up,Wrong,61.8,0.488272832177075,89.32158947
2018-01-02 01:10:00,0.00359389,-0.0683,Down,0.00361254,0.4502,Up,Wrong,61.5,0.518936305785648,96.05875015
2018-01-02 01:15:00,0.00362384,0.8266,Up,0.00360768,0.3837,Up,Right,61.6,0.445935802905202,74.04050231
2018-01-02 01:20:00,0.00361768,-0.1703,Down,0.00360354,-0.5602,Down,Right,61.8,0.390858229583605,97.18194008
2018-01-02 01:25:00,0.00362109,0.0941,Up,0.00360963,-0.2225,Down,Wrong,61.5,0.316479292146841,99.68497157
2018-01-02 01:30:00,0.00362253,0.0398,Up,0.00361205,-0.2497,Down,Wrong,61.3,0.289300571699895,99.84231591
2018-01-02 01:35:00,0.04352873,91.6778,Up,0.00361476,-0.2145,Down,Wrong,61,91.6956915581962,99.81687665
2018-01-02 01:40:00,0.00361677,-1103.5258,Down,0.00361709,-91.6903,Down,Right,61.2,0.008847673476606,99.99958277
2018-01-02 01:45:00,0.00363108,0.3942,Up,0.04071338,1025.6844,Up,Right,61.3,1021.24712206837,96.77063227
2018-01-02 01:50:00,0.00363253,0.0399,Up,0.04071338,1021.2466,Up,Right,61.5,1020.79955292868,47.6082176
2018-01-02 01:55:00,0.0507467,92.8418,Up,0.00362122,-0.3114,Down,Wrong,61.2,92.8641271255077,99.99580979
2018-01-02 02:00:00,0.00364392,-1292.6417,Down,0.00362461,-92.8574,Down,Right,61.4,0.529923818305568,99.99999404
2018-01-02 02:05:00,0.00365898,0.4118,Up,0.00362461,-0.5297,Down,Wrong,61.1,0.939332819528944,94.10229921
2018-01-02 02:10:00,0.00365057,-0.2305,Down,0.00363041,-0.781,Down,Right,61.3,0.552242526509558,44.91229355
2018-01-02 02:15:00,0.0036483,-0.0621,Down,0.00363898,-0.3175,Down,Right,61.5,0.255461447797609,93.77609491
2018-01-02 02:20:00,0.00364897,0.0182,Up,0.00364246,-0.1603,Down,Wrong,61.2,0.178406509234111,99.93832111
2018-01-02 02:25:00,0.00368555,0.9925,Up,0.00364421,-0.1304,Down,Wrong,60.9,1.12167790424767,99.83050227
2018-01-02 02:30:00,0.0037059,0.5491,Up,0.00364564,-1.0829,Down,Wrong,60.7,1.62605574894089,99.8758316
2018-01-02 02:35:00,0.00369836,-0.2038,Down,0.00365761,-1.303,Down,Right,60.9,1.10183973436875,99.01191592
2018-01-02 02:40:00,0.00369276,-0.1516,Down,0.0036721,-0.7102,Down,Right,61,0.559473131208095,91.14363194
2018-01-02 02:45:00,0.00369126,-0.0406,Down,0.00367998,-0.3462,Down,Right,61.2,0.305586710229022,98.8565743
2018-01-02 02:50:00,0.00369303,0.048,Up,0.00368381,-0.2018,Down,Wrong,60.9,0.249659493694876,98.99950624
2018-01-02 02:55:00,0.00367661,-0.4469,Down,0.00368605,-0.1892,Down,Right,61.1,0.256758263726648,97.14143872
2018-01-02 03:00:00,0.00368936,0.3456,Up,0.00368814,0.3138,Up,Right,61.3,0.033068066006032,86.89853549
2018-01-02 03:05:00,0.00371195,0.6087,Up,0.00368468,-0.1267,Down,Wrong,61,0.734654292218371,85.71357727
2018-01-02 03:10:00,0.00370083,-0.3007,Down,0.00368608,-0.6969,Down,Right,61.2,0.398559242115958,98.96863699
2018-01-02 03:15:00,0.00373413,0.8919,Up,0.00369384,-0.1886,Down,Wrong,60.9,1.07896618489448,95.39608955
2018-01-02 03:20:00,0.0037508,0.4444,Up,0.00369594,-1.0228,Down,Wrong,60.7,1.46262130745441,98.40654135
2018-01-02 03:25:00,0.02999288,87.4944,Up,0.0037074,-1.1571,Down,Wrong,60.4,87.639066338411,99.67378974
2018-01-02 03:30:00,0.00373385,-703.2692,Down,0.00372042,-87.5957,Down,Right,60.6,0.359682365386934,99.98278022
2018-01-02 03:35:00,0.00373902,0.1382,Up,0.03238188,767.2516,Up,Right,60.7,766.052602018711,97.64401913
2018-01-02 03:40:00,0.00371816,-0.5609,Down,0.00372445,-0.3897,Down,Right,60.9,0.169169696839307,99.34450388
2018-01-02 03:45:00,0.00371664,-0.0409,Down,0.00372882,0.2866,Up,Wrong,60.6,0.327715355805234,98.7334013
2018-01-02 03:50:00,0.00371195,-0.1264,Down,0.00372562,0.2416,Up,Wrong,60.4,0.368270046740941,99.40089583
2018-01-02 03:55:00,0.00372537,0.3601,Up,0.00372293,0.2957,Up,Right,60.6,0.065496849977313,98.03432822
2018-01-02 04:00:00,0.0037386,0.3539,Up,0.00371964,-0.1538,Down,Wrong,60.3,0.507141710800827,98.72332811
2018-01-02 04:05:00,0.00373301,-0.1495,Down,0.00372135,-0.4612,Down,Right,60.5,0.312348480180877,82.72839189
2018-01-02 04:10:00,0.00373385,0.0224,Up,0.00372653,-0.1738,Down,Wrong,60.2,0.196044297440976,91.7401433
2018-01-02 04:15:00,0.00372703,-0.183,Down,0.00372847,-0.144,Down,Right,60.4,0.038636662436313,95.33722401
2018-01-02 04:20:00,0.00373497,0.2124,Up,0.00373009,0.082,Up,Right,60.5,0.130657006615852,93.95857453
2018-01-02 04:25:00,0.00373692,0.0523,Up,0.00372917,-0.1552,Down,Wrong,60.3,0.207390043137127,99.7993052
2018-01-02 04:30:00,0.00383597,2.5822,Up,0.00373091,-0.1609,Down,Wrong,60.1,2.73881182595276,96.25132084
2018-01-02 04:35:00,0.00383803,0.0537,Up,0.00373271,-2.6919,Down,Wrong,59.8,2.74411612207304,55.82177043
2018-01-02 04:40:00,0.00382746,-0.2763,Down,0.00376369,-1.937,Down,Right,60,1.66611799992684,84.64743495
2018-01-02 04:45:00,0.00382555,-0.0498,Down,0.00378599,-1.0833,Down,Right,60.2,1.0340996719426,99.64634776
2018-01-02 04:50:00,0.00382146,-0.1071,Down,0.00379843,-0.709,Down,Right,60.3,0.602649249239815,99.82044101
2018-01-02 04:55:00,0.00379694,-0.6458,Down,0.00380657,-0.3897,Down,Right,60.5,0.253625287731701,95.72364688
2018-01-02 05:00:00,0.00381476,0.467,Up,0.00381104,0.3713,Up,Right,60.6,0.097515964307061,97.3023355
2018-01-02 05:05:00,0.00379492,-0.5226,Down,0.00380681,-0.2083,Down,Right,60.8,0.313313587638202,99.96627569
2018-01-02 05:10:00,0.00379881,0.1025,Up,0.00380919,0.376,Up,Right,60.9,0.273243463084491,99.9270916
2018-01-02 05:15:00,0.00380214,0.0874,Up,0.00380491,0.1605,Up,Right,61,0.072853708700879,99.93201494
2018-01-02 05:20:00,0.00381679,0.384,Up,0.00380308,0.0249,Up,Right,61.2,0.359202366386417,99.94579554
2018-01-02 05:25:00,0.12163138,96.862,Up,0.0038028,-0.3667,Down,Wrong,61,96.8735041894616,98.39801788
2018-01-02 05:30:00,0.00379622,-3104.0138,Down,0.003807,-96.8701,Down,Right,61.1,0.28396668264748,99.99440908
