Row,Timestamp,Actual,Prediction,Error,Confidence
1,2018-06-09 16:18:00-06:00,7608.00000000,7608.00000000,0.00000,100.00000000
2,2018-06-09 16:19:00-06:00,7608.00000000,7608.00000000,0.00000,0.19960080
3,2018-06-09 16:20:00-06:00,7607.50000000,7608.00000000,-0.00219,0.19960080
4,2018-06-09 16:21:00-06:00,7607.00000000,7608.00000000,-0.00493,0.19960080
5,2018-06-09 16:22:00-06:00,7605.00000000,7607.00000000,-0.00920,0.19960080
6,2018-06-09 16:23:00-06:00,7604.50000000,7605.50000000,-0.00986,0.19960080
7,2018-06-09 16:24:00-06:00,7604.00000000,7605.00000000,-0.01033,0.19960080
8,2018-06-09 16:25:00-06:00,7604.50000000,7604.50000000,-0.00904,0.19960080
9,2018-06-09 16:26:00-06:00,7604.50000000,7605.35009766,-0.00928,93.06144714
10,2018-06-09 16:27:00-06:00,7604.50000000,7605.35009766,-0.00947,100.00000000
11,2018-06-09 16:28:00-06:00,7606.00000000,7608.00000000,-0.01100,99.76040125
12,2018-06-09 16:29:00-06:00,7606.50000000,7608.00000000,-0.01172,100.00000000
13,2018-06-09 16:30:00-06:00,7607.00000000,7608.00000000,-0.01183,100.00000000
14,2018-06-09 16:31:00-06:00,7607.00000000,7608.00000000,-0.01193,95.85177302
15,2018-06-09 16:32:00-06:00,7608.50000000,7607.00000000,-0.00982,100.00000000
16,2018-06-09 16:33:00-06:00,7609.00000000,7607.00000000,-0.00756,100.00000000
17,2018-06-09 16:34:00-06:00,7609.00000000,7608.50000000,-0.00673,100.00000000
18,2018-06-09 16:35:00-06:00,7605.50000000,7606.00000000,-0.00672,39.83059525
19,2018-06-09 16:36:00-06:00,7605.00000000,7607.00000000,-0.00775,100.00000000
20,2018-06-09 16:37:00-06:00,7605.50000000,7609.50000000,-0.00999,99.55058694
21,2018-06-09 16:38:00-06:00,7602.00000000,7609.50000000,-0.01422,99.98198152
22,2018-06-09 16:39:00-06:00,7603.50000000,7604.50000000,-0.01417,92.52701402
23,2018-06-09 16:40:00-06:00,7603.50000000,7604.50000000,-0.01412,99.99998212
24,2018-06-09 16:41:00-06:00,7603.00000000,7609.50000000,-0.01710,55.26999235
25,2018-06-09 16:42:00-06:00,7598.50000000,7605.44873047,-0.02007,100.00000000
26,2018-06-09 16:43:00-06:00,7596.00000000,7604.50000000,-0.02360,100.00000000
27,2018-06-09 16:44:00-06:00,7596.50000000,7604.50000000,-0.02663,99.99917746
28,2018-06-09 16:45:00-06:00,7598.00000000,7596.50000000,-0.02497,100.00000000
29,2018-06-09 16:46:00-06:00,7598.50000000,7603.50000000,-0.02638,99.96560216
30,2018-06-09 16:47:00-06:00,7599.50000000,7605.44873047,-0.02811,99.89488721
31,2018-06-09 16:48:00-06:00,7599.50000000,7605.44873047,-0.02973,78.17772627
32,2018-06-09 16:49:00-06:00,7592.50000000,7600.00000000,-0.03189,100.00000000
33,2018-06-09 16:50:00-06:00,7586.00000000,7599.50000000,-0.03631,95.98255754
34,2018-06-09 16:51:00-06:00,7593.50000000,7592.50000000,-0.03486,99.78799224
35,2018-06-09 16:52:00-06:00,7595.00000000,7593.50000000,-0.03330,100.00000000
36,2018-06-09 16:53:00-06:00,7595.00000000,7596.50000000,-0.03292,100.00000000
37,2018-06-09 16:54:00-06:00,7600.00000000,7595.00000000,-0.03025,100.00000000
38,2018-06-09 16:55:00-06:00,7595.50000000,7603.50000000,-0.03223,100.00000000
39,2018-06-09 16:56:00-06:00,7595.50000000,7603.00000000,-0.03393,99.99972582
40,2018-06-09 16:57:00-06:00,7600.00000000,7603.50000000,-0.03424,99.98232722
41,2018-06-09 16:58:00-06:00,7600.00000000,7603.50000000,-0.03453,99.99996424
42,2018-06-09 16:59:00-06:00,7600.00000000,7609.50000000,-0.03668,99.99989867
43,2018-06-09 17:00:00-06:00,7603.50000000,7599.50000000,-0.03460,99.97525215
44,2018-06-09 17:01:00-06:00,7604.50000000,7609.50000000,-0.03531,100.00000000
45,2018-06-09 17:02:00-06:00,7604.00000000,7605.44873047,-0.03495,99.99911189
46,2018-06-09 17:03:00-06:00,7604.50000000,7609.50000000,-0.03562,99.71953034
47,2018-06-09 17:04:00-06:00,7604.50000000,7605.31396484,-0.03509,99.97035861
48,2018-06-09 17:05:00-06:00,7604.50000000,7605.31396484,-0.03458,100.00000000
49,2018-06-09 17:06:00-06:00,7605.00000000,7604.50000000,-0.03374,100.00000000
50,2018-06-09 17:07:00-06:00,7604.50000000,7604.50000000,-0.03307,100.00000000
51,2018-06-09 17:08:00-06:00,7604.50000000,7604.50000000,-0.03242,100.00000000
52,2018-06-09 17:09:00-06:00,7608.50000000,7605.10791016,-0.03094,95.37456036
53,2018-06-09 17:10:00-06:00,7608.00000000,7609.50000000,-0.03073,99.99975562
