Row,Timestamp,Actual,Prediction,Error,Confidence
1,2018-06-09 22:39:00-06:00,7318.50000000,7319.00000000,-0.00683,100.00000000
2,2018-06-09 22:40:00-06:00,7318.50000000,7319.00000000,-0.00683,0.19960080
3,2018-06-09 22:40:00-06:00,7318.50000000,7318.50000000,-0.00455,0.19960080
4,2018-06-09 22:41:00-06:00,7316.00000000,7318.50000000,-0.01196,0.19960080
5,2018-06-09 22:41:00-06:00,7316.00000000,7316.50000000,-0.01093,0.19960080
6,2018-06-09 22:42:00-06:00,7316.50000000,7316.50000000,-0.00911,0.19960080
7,2018-06-09 22:42:00-06:00,7316.50000000,7316.50000000,-0.00781,0.19960080
8,2018-06-09 22:43:00-06:00,7316.00000000,7316.50000000,-0.00769,0.19960080
9,2018-06-09 22:43:00-06:00,7316.00000000,7316.50000000,-0.00759,99.99971390
10,2018-06-09 22:44:00-06:00,7316.00000000,7316.50000000,-0.00752,100.00000000
11,2018-06-09 22:44:00-06:00,7316.00000000,7316.50000000,-0.00746,100.00000000
12,2018-06-09 22:45:00-06:00,7315.50000000,7316.35009766,-0.00780,100.00000000
13,2018-06-09 22:45:00-06:00,7315.50000000,7316.24511719,-0.00799,100.00000000
14,2018-06-09 22:46:00-06:00,7308.50000000,7316.17138672,-0.01491,100.00000000
15,2018-06-09 22:46:00-06:00,7308.50000000,7316.12011719,-0.02087,100.00000000
16,2018-06-09 22:47:00-06:00,7307.50000000,7316.12011719,-0.02694,100.00000000
17,2018-06-09 22:47:00-06:00,7307.50000000,7308.50000000,-0.02616,100.00000000
18,2018-06-09 22:48:00-06:00,7308.00000000,7308.50000000,-0.02509,100.00000000
19,2018-06-09 22:48:00-06:00,7308.00000000,7308.00000000,-0.02376,48.96009862
20,2018-06-09 22:49:00-06:00,7310.50000000,7310.50000000,-0.02258,100.00000000
21,2018-06-09 22:49:00-06:00,7310.50000000,7316.12011719,-0.02516,100.00000000
22,2018-06-09 22:50:00-06:00,7310.50000000,7316.12011719,-0.02751,99.99971390
23,2018-06-09 22:50:00-06:00,7310.50000000,7308.00000000,-0.02483,100.00000000
24,2018-06-09 22:51:00-06:00,7308.50000000,7316.12011719,-0.02814,100.00000000
25,2018-06-09 22:51:00-06:00,7308.50000000,7313.50000000,-0.02975,100.00000000
26,2018-06-09 22:52:00-06:00,7307.00000000,7313.50000000,-0.03203,100.00000000
27,2018-06-09 22:52:00-06:00,7307.00000000,7310.50000000,-0.03262,100.00000000
28,2018-06-09 22:53:00-06:00,7306.50000000,7310.50000000,-0.03341,99.83384609
29,2018-06-09 22:53:00-06:00,7306.50000000,7309.00000000,-0.03343,99.99287724
30,2018-06-09 22:54:00-06:00,7307.00000000,7309.00000000,-0.03323,99.82737303
