Row,Timestamp,Actual,Prediction,Error,Confidence
1,2018-06-10 03:03:00-06:00,7222.00000000,7222.50000000,-0.00692,100.00000000
2,2018-06-10 03:04:00-06:00,7222.50000000,7222.50000000,-0.00346,0.19960080
3,2018-06-10 03:04:00-06:00,7222.50000000,7222.50000000,-0.00231,0.19960080
4,2018-06-10 03:05:00-06:00,7222.00000000,7222.50000000,-0.00346,0.19960080
5,2018-06-10 03:05:00-06:00,7222.00000000,7222.50000000,-0.00415,0.19960080
6,2018-06-10 03:06:00-06:00,7222.50000000,7222.50000000,-0.00346,0.19960080
7,2018-06-10 03:06:00-06:00,7222.50000000,7222.50000000,-0.00297,0.19960080
8,2018-06-10 03:07:00-06:00,7228.00000000,7228.00000000,-0.00260,0.19960080
9,2018-06-10 03:07:00-06:00,7228.00000000,7228.00000000,-0.00231,0.19723866
10,2018-06-10 03:08:00-06:00,7228.00000000,7228.00000000,-0.00208,4.62413318
11,2018-06-10 03:08:00-06:00,7228.00000000,7228.00000000,-0.00189,99.97873306
12,2018-06-10 03:09:00-06:00,7228.00000000,7222.50000000,0.00461,100.00000000
13,2018-06-10 03:09:00-06:00,7228.00000000,7222.50000000,0.01011,100.00000000
14,2018-06-10 03:10:00-06:00,7227.50000000,7222.50000000,0.01433,100.00000000
15,2018-06-10 03:10:00-06:00,7227.50000000,7222.50000000,0.01799,100.00000000
16,2018-06-10 03:11:00-06:00,7227.50000000,7222.50000000,0.02118,99.99679327
17,2018-06-10 03:11:00-06:00,7227.50000000,7228.00000000,0.01953,100.00000000
18,2018-06-10 03:12:00-06:00,7230.00000000,7228.00000000,0.01998,100.00000000
19,2018-06-10 03:12:00-06:00,7230.00000000,7228.00000000,0.02039,100.00000000
20,2018-06-10 03:13:00-06:00,7230.50000000,7230.00000000,0.01971,100.00000000
21,2018-06-10 03:13:00-06:00,7230.50000000,7228.00000000,0.02042,99.99998212
22,2018-06-10 03:14:00-06:00,7232.50000000,7228.00000000,0.02232,100.00000000
23,2018-06-10 03:14:00-06:00,7232.50000000,7228.00000000,0.02406,100.00000000
24,2018-06-10 03:15:00-06:00,7232.50000000,7229.00000000,0.02507,91.04496241
25,2018-06-10 03:15:00-06:00,7232.50000000,7233.00000000,0.02379,99.96810555
26,2018-06-10 03:16:00-06:00,7233.00000000,7230.25488281,0.02434,93.10775995
27,2018-06-10 03:16:00-06:00,7233.00000000,7230.25488281,0.02484,99.99129176
28,2018-06-10 03:17:00-06:00,7235.50000000,7229.00000000,0.02716,100.00000000
29,2018-06-10 03:17:00-06:00,7235.50000000,7229.00000000,0.02932,100.00000000
30,2018-06-10 03:18:00-06:00,7238.00000000,7235.50000000,0.02950,100.00000000
31,2018-06-10 03:18:00-06:00,7238.00000000,7238.00000000,0.02854,100.00000000
32,2018-06-10 03:19:00-06:00,7237.50000000,7228.00000000,0.03175,100.00000000
33,2018-06-10 03:19:00-06:00,7237.50000000,7228.00000000,0.03477,100.00000000
34,2018-06-10 03:20:00-06:00,7237.00000000,7238.00000000,0.03334,100.00000000
35,2018-06-10 03:20:00-06:00,7237.00000000,7238.00000000,0.03199,100.00000000
36,2018-06-10 03:21:00-06:00,7233.50000000,7233.00000000,0.03130,100.00000000
37,2018-06-10 03:21:00-06:00,7233.50000000,7233.00000000,0.03064,100.00000000
38,2018-06-10 03:22:00-06:00,7235.50000000,7233.00000000,0.03074,100.00000000
39,2018-06-10 03:22:00-06:00,7235.50000000,7235.50000000,0.02995,99.98900890
40,2018-06-10 03:23:00-06:00,7237.50000000,7237.00000000,0.02938,96.29118443
41,2018-06-10 03:23:00-06:00,7237.50000000,7235.50000000,0.02933,99.81924295
42,2018-06-10 03:24:00-06:00,7237.00000000,7238.00000000,0.02831,100.00000000
43,2018-06-10 03:24:00-06:00,7237.00000000,7238.00000000,0.02733,100.00000000
44,2018-06-10 03:25:00-06:00,7237.00000000,7237.00000000,0.02671,100.00000000
45,2018-06-10 03:25:00-06:00,7237.00000000,7235.50000000,0.02657,100.00000000
46,2018-06-10 03:26:00-06:00,7235.50000000,7235.50000000,0.02600,100.00000000
47,2018-06-10 03:26:00-06:00,7235.50000000,7237.50000000,0.02485,99.83380437
48,2018-06-10 03:27:00-06:00,7235.00000000,7237.50000000,0.02362,100.00000000
49,2018-06-10 03:27:00-06:00,7235.00000000,7237.50000000,0.02243,99.99998808
50,2018-06-10 03:28:00-06:00,7235.50000000,7222.50000000,0.02557,95.94298005
51,2018-06-10 03:28:00-06:00,7235.50000000,7238.00000000,0.02440,96.01505995
52,2018-06-10 03:29:00-06:00,7235.50000000,7235.50000000,0.02393,100.00000000
53,2018-06-10 03:29:00-06:00,7235.50000000,7235.50000000,0.02347,100.00000000
54,2018-06-10 03:30:00-06:00,7235.50000000,7235.50000000,0.02304,100.00000000
55,2018-06-10 03:30:00-06:00,7235.50000000,7235.50000000,0.02262,100.00000000
56,2018-06-10 03:31:00-06:00,7238.50000000,7237.50000000,0.02246,96.07620239
57,2018-06-10 03:31:00-06:00,7238.50000000,7237.50000000,0.02231,100.00000000
58,2018-06-10 03:32:00-06:00,7242.00000000,7238.00000000,0.02288,99.34364557
59,2018-06-10 03:32:00-06:00,7242.00000000,7239.00000000,0.02319,99.98030663
60,2018-06-10 03:33:00-06:00,7234.00000000,7230.25488281,0.02367,55.28822541
61,2018-06-10 03:33:00-06:00,7234.00000000,7242.00000000,0.02147,73.84881377
62,2018-06-10 03:34:00-06:00,7232.50000000,7242.00000000,0.01900,99.98715520
63,2018-06-10 03:34:00-06:00,7232.50000000,7235.50000000,0.01804,99.80753660
64,2018-06-10 03:35:00-06:00,7233.00000000,7235.50000000,0.01722,100.00000000
65,2018-06-10 03:35:00-06:00,7233.00000000,7235.50000000,0.01643,99.99999404
66,2018-06-10 03:36:00-06:00,7231.50000000,7242.00000000,0.01398,100.00000000
67,2018-06-10 03:36:00-06:00,7231.50000000,7234.00000000,0.01325,99.64528084
68,2018-06-10 03:37:00-06:00,7231.50000000,7233.00000000,0.01275,77.02687383
69,2018-06-10 03:37:00-06:00,7231.50000000,7233.00000000,0.01227,99.99272227
70,2018-06-10 03:38:00-06:00,7231.50000000,7235.50000000,0.01130,99.99578595
71,2018-06-10 03:38:00-06:00,7231.50000000,7232.00000000,0.01104,100.00000000
72,2018-06-10 03:39:00-06:00,7225.50000000,7232.00000000,0.00964,99.99998808
73,2018-06-10 03:39:00-06:00,7225.50000000,7232.00000000,0.00828,100.00000000
74,2018-06-10 03:40:00-06:00,7227.50000000,7232.00000000,0.00732,99.99971986
75,2018-06-10 03:40:00-06:00,7227.50000000,7227.85009766,0.00716,99.99999404
76,2018-06-10 03:41:00-06:00,7228.50000000,7227.74511719,0.00721,100.00000000
77,2018-06-10 03:41:00-06:00,7228.50000000,7228.85009766,0.00705,100.00000000
78,2018-06-10 03:42:00-06:00,7225.00000000,7228.74511719,0.00629,100.00000000
79,2018-06-10 03:42:00-06:00,7225.00000000,7231.50000000,0.00508,100.00000000
80,2018-06-10 03:43:00-06:00,7229.50000000,7231.50000000,0.00467,100.00000000
81,2018-06-10 03:43:00-06:00,7229.50000000,7230.17871094,0.00449,100.00000000
82,2018-06-10 03:44:00-06:00,7228.50000000,7230.12500000,0.00416,100.00000000
83,2018-06-10 03:44:00-06:00,7228.50000000,7230.08740234,0.00385,99.99998808
84,2018-06-10 03:45:00-06:00,7228.50000000,7230.06103516,0.00355,99.99744296
85,2018-06-10 03:45:00-06:00,7228.50000000,7233.00000000,0.00277,67.44654179
86,2018-06-10 03:46:00-06:00,7226.50000000,7228.87500000,0.00236,100.00000000
87,2018-06-10 03:46:00-06:00,7226.50000000,7228.91259766,0.00195,99.99991059
88,2018-06-10 03:47:00-06:00,7227.00000000,7222.50000000,0.00263,100.00000000
89,2018-06-10 03:47:00-06:00,7227.00000000,7222.50000000,0.00330,100.00000000
90,2018-06-10 03:48:00-06:00,7232.50000000,7227.00000000,0.00411,100.00000000
91,2018-06-10 03:48:00-06:00,7232.50000000,7233.00000000,0.00399,100.00000000
92,2018-06-10 03:49:00-06:00,7240.00000000,7233.00000000,0.00500,100.00000000
93,2018-06-10 03:49:00-06:00,7240.00000000,7240.00000000,0.00494,100.00000000
94,2018-06-10 03:50:00-06:00,7237.50000000,7240.00000000,0.00452,99.99998808
95,2018-06-10 03:50:00-06:00,7237.50000000,7241.85009766,0.00384,100.00000000
96,2018-06-10 03:51:00-06:00,7237.50000000,7241.74511719,0.00319,100.00000000
97,2018-06-10 03:51:00-06:00,7237.50000000,7238.00000000,0.00309,100.00000000
98,2018-06-10 03:52:00-06:00,7236.00000000,7238.00000000,0.00277,100.00000000
99,2018-06-10 03:52:00-06:00,7236.00000000,7238.00000000,0.00247,100.00000000
100,2018-06-10 03:53:00-06:00,7236.50000000,7241.74511719,0.00172,100.00000000
101,2018-06-10 03:53:00-06:00,7236.50000000,7241.74511719,0.00098,99.92260933
102,2018-06-10 03:54:00-06:00,7236.50000000,7236.74511719,0.00094,100.00000000
103,2018-06-10 03:54:00-06:00,7236.50000000,7236.67138672,0.00091,100.00000000
104,2018-06-10 03:55:00-06:00,7237.00000000,7237.50000000,0.00083,99.37322140
105,2018-06-10 03:55:00-06:00,7237.00000000,7237.50000000,0.00076,99.99714494
106,2018-06-10 03:56:00-06:00,7237.00000000,7232.00000000,0.00140,95.42294145
107,2018-06-10 03:56:00-06:00,7237.00000000,7233.00000000,0.00191,99.47254658
108,2018-06-10 03:57:00-06:00,7237.50000000,7238.00000000,0.00183,99.99921918
109,2018-06-10 03:57:00-06:00,7237.50000000,7237.50000000,0.00181,100.00000000
110,2018-06-10 03:58:00-06:00,7237.50000000,7237.50000000,0.00179,99.99997020
111,2018-06-10 03:58:00-06:00,7237.50000000,7237.50000000,0.00178,100.00000000
112,2018-06-10 03:59:00-06:00,7237.00000000,7237.50000000,0.00170,100.00000000
113,2018-06-10 03:59:00-06:00,7237.00000000,7233.00000000,0.00217,96.31498456
114,2018-06-10 04:00:00-06:00,7237.00000000,7237.50000000,0.00209,100.00000000
115,2018-06-10 04:00:00-06:00,7237.00000000,7237.50000000,0.00201,100.00000000
116,2018-06-10 04:01:00-06:00,7237.50000000,7237.50000000,0.00200,100.00000000
117,2018-06-10 04:01:00-06:00,7237.50000000,7237.50000000,0.00198,100.00000000
118,2018-06-10 04:02:00-06:00,7238.50000000,7241.74511719,0.00158,100.00000000
119,2018-06-10 04:02:00-06:00,7238.50000000,7241.74511719,0.00119,100.00000000
120,2018-06-10 04:03:00-06:00,7239.00000000,7239.00000000,0.00118,100.00000000
121,2018-06-10 04:03:00-06:00,7239.00000000,7237.50000000,0.00134,100.00000000
122,2018-06-10 04:04:00-06:00,7239.00000000,7239.00000000,0.00133,100.00000000
123,2018-06-10 04:04:00-06:00,7239.00000000,7239.00000000,0.00132,100.00000000
