Row,Timestamp,Actual,Prediction,Error,Confidence
1,2018-06-10 05:30:00-06:00,7244.50000000,7245.00000000,-0.00690,100.00000000
2,2018-06-10 05:31:00-06:00,7245.00000000,7245.00000000,-0.00345,0.19960080
3,2018-06-10 05:32:00-06:00,7245.00000000,7245.00000000,-0.00230,0.19960080
4,2018-06-10 05:33:00-06:00,7245.50000000,7245.50000000,-0.00173,0.19960080
5,2018-06-10 05:34:00-06:00,7244.00000000,7245.50000000,-0.00552,0.19920319
6,2018-06-10 05:35:00-06:00,7242.50000000,7244.50000000,-0.00920,0.19920319
7,2018-06-10 05:36:00-06:00,7242.50000000,7243.00000000,-0.00888,0.19920319
8,2018-06-10 05:37:00-06:00,7242.50000000,7243.00000000,-0.00863,0.19920319
9,2018-06-10 05:38:00-06:00,7242.50000000,7245.50000000,-0.01227,49.60795045
10,2018-06-10 05:39:00-06:00,7239.50000000,7243.00000000,-0.01588,52.33815312
11,2018-06-10 05:40:00-06:00,7239.50000000,7243.00000000,-0.01883,100.00000000
12,2018-06-10 05:41:00-06:00,7239.50000000,7243.00000000,-0.02129,100.00000000
13,2018-06-10 05:42:00-06:00,7240.00000000,7240.00000000,-0.01965,99.99999404
14,2018-06-10 05:43:00-06:00,7240.00000000,7240.00000000,-0.01825,99.99318719
15,2018-06-10 05:44:00-06:00,7239.50000000,7240.00000000,-0.01749,100.00000000
16,2018-06-10 05:45:00-06:00,7240.00000000,7240.00000000,-0.01640,70.20484209
17,2018-06-10 05:46:00-06:00,7239.50000000,7240.00000000,-0.01584,99.99972582
18,2018-06-10 05:47:00-06:00,7239.50000000,7240.00000000,-0.01535,99.98686910
19,2018-06-10 05:48:00-06:00,7238.50000000,7240.00000000,-0.01563,96.09023929
20,2018-06-10 05:49:00-06:00,7238.00000000,7240.00000000,-0.01623,99.99993443
21,2018-06-10 05:50:00-06:00,7238.50000000,7240.00000000,-0.01644,99.99997616
22,2018-06-10 05:51:00-06:00,7238.00000000,7240.00000000,-0.01695,99.37945008
23,2018-06-10 05:52:00-06:00,7232.00000000,7238.74511719,-0.02027,99.99999404
24,2018-06-10 05:53:00-06:00,7235.00000000,7243.00000000,-0.02403,99.99945164
25,2018-06-10 05:54:00-06:00,7236.00000000,7235.50000000,-0.02279,99.99999404
26,2018-06-10 05:55:00-06:00,7236.00000000,7243.00000000,-0.02564,95.29409409
