Row,Timestamp,Actual,Prediction,Error,Confidence
1,2018-06-08 01:20:00-06:00,7656.50000000,7658.00000000,-0.01959,100.00000000
2,2018-06-08 01:21:00-06:00,7656.50000000,7656.50000000,-0.00980,0.19960080
3,2018-06-08 01:22:00-06:00,7656.50000000,7656.50000000,-0.00653,0.19960080
4,2018-06-08 01:23:00-06:00,7656.00000000,7656.50000000,-0.00653,0.19960080
5,2018-06-08 01:24:00-06:00,7656.00000000,7656.50000000,-0.00653,0.19960080
6,2018-06-08 01:25:00-06:00,7656.50000000,7656.50000000,-0.00544,0.19960080
7,2018-06-08 01:26:00-06:00,7656.50000000,7656.50000000,-0.00466,0.19960080
8,2018-06-08 01:27:00-06:00,7656.50000000,7657.00000000,-0.00490,0.19960080
9,2018-06-08 01:28:00-06:00,7657.00000000,7656.50000000,-0.00363,99.86215234
10,2018-06-08 01:29:00-06:00,7656.50000000,7656.50000000,-0.00327,100.00000000
11,2018-06-08 01:30:00-06:00,7656.50000000,7656.50000000,-0.00297,100.00000000
12,2018-06-08 01:31:00-06:00,7656.00000000,7656.50000000,-0.00327,100.00000000
13,2018-06-08 01:32:00-06:00,7648.00000000,7657.00000000,-0.01207,100.00000000
14,2018-06-08 01:33:00-06:00,7646.00000000,7657.00000000,-0.02148,99.69699979
15,2018-06-08 01:34:00-06:00,7646.50000000,7656.35009766,-0.02864,50.25569797
16,2018-06-08 01:35:00-06:00,7646.00000000,7646.50000000,-0.02726,99.66804981
17,2018-06-08 01:36:00-06:00,7646.50000000,7656.35009766,-0.03323,99.99322891
18,2018-06-08 01:37:00-06:00,7647.00000000,7646.50000000,-0.03102,100.00000000
19,2018-06-08 01:38:00-06:00,7646.50000000,7646.64990234,-0.02949,100.00000000
20,2018-06-08 01:39:00-06:00,7647.00000000,7646.75488281,-0.02786,99.85588789
21,2018-06-08 01:40:00-06:00,7647.00000000,7657.00000000,-0.03276,100.00000000
22,2018-06-08 01:41:00-06:00,7647.50000000,7646.87988281,-0.03090,100.00000000
23,2018-06-08 01:42:00-06:00,7647.50000000,7657.00000000,-0.03496,100.00000000
24,2018-06-08 01:43:00-06:00,7647.50000000,7648.35009766,-0.03396,50.00094175
25,2018-06-08 01:44:00-06:00,7648.00000000,7648.24511719,-0.03273,100.00000000
26,2018-06-08 01:45:00-06:00,7647.50000000,7648.17138672,-0.03181,96.01842761
27,2018-06-08 01:46:00-06:00,7646.50000000,7647.50000000,-0.03112,99.80292916
28,2018-06-08 01:47:00-06:00,7644.00000000,7647.50000000,-0.03164,99.99997020
29,2018-06-08 01:48:00-06:00,7644.00000000,7647.50000000,-0.03213,89.14118409
30,2018-06-08 01:49:00-06:00,7643.50000000,7647.50000000,-0.03280,99.75771308
31,2018-06-08 01:50:00-06:00,7643.50000000,7644.00000000,-0.03196,56.26838207
32,2018-06-08 01:51:00-06:00,7642.50000000,7644.00000000,-0.03157,59.32333469
33,2018-06-08 01:52:00-06:00,7642.00000000,7644.00000000,-0.03141,99.83533025
34,2018-06-08 01:53:00-06:00,7642.00000000,7647.50000000,-0.03260,99.59309697
35,2018-06-08 01:54:00-06:00,7641.50000000,7657.00000000,-0.03746,87.64892220
36,2018-06-08 01:55:00-06:00,7641.50000000,7642.24511719,-0.03669,100.00000000
37,2018-06-08 01:56:00-06:00,7642.00000000,7642.17138672,-0.03576,89.83697891
38,2018-06-08 01:57:00-06:00,7641.50000000,7642.12011719,-0.03504,99.99958277
39,2018-06-08 01:58:00-06:00,7641.50000000,7648.12011719,-0.03636,98.81726503
40,2018-06-08 01:59:00-06:00,7642.00000000,7642.05859375,-0.03547,100.00000000
41,2018-06-08 02:00:00-06:00,7642.00000000,7642.04101562,-0.03462,99.99999404
42,2018-06-08 02:01:00-06:00,7641.50000000,7642.02880859,-0.03396,100.00000000
43,2018-06-08 02:02:00-06:00,7642.00000000,7646.91601562,-0.03466,100.00000000
44,2018-06-08 02:03:00-06:00,7641.50000000,7642.01416016,-0.03403,100.00000000
45,2018-06-08 02:04:00-06:00,7641.00000000,7642.00976562,-0.03357,100.00000000
46,2018-06-08 02:05:00-06:00,7640.50000000,7642.00683594,-0.03327,100.00000000
47,2018-06-08 02:06:00-06:00,7639.50000000,7642.00683594,-0.03326,99.99999404
48,2018-06-08 02:07:00-06:00,7639.50000000,7641.00000000,-0.03297,100.00000000
49,2018-06-08 02:08:00-06:00,7639.50000000,7642.00683594,-0.03297,99.99998212
50,2018-06-08 02:09:00-06:00,7639.50000000,7640.00000000,-0.03244,99.99998808
51,2018-06-08 02:10:00-06:00,7637.50000000,7640.00000000,-0.03245,100.00000000
52,2018-06-08 02:11:00-06:00,7628.00000000,7640.00000000,-0.03485,99.99997616
53,2018-06-08 02:12:00-06:00,7631.00000000,7637.50000000,-0.03580,100.00000000
54,2018-06-08 02:13:00-06:00,7628.00000000,7631.00000000,-0.03586,100.00000000
55,2018-06-08 02:14:00-06:00,7621.50000000,7632.00000000,-0.03772,100.00000000
56,2018-06-08 02:15:00-06:00,7625.00000000,7628.50000000,-0.03786,100.00000000
57,2018-06-08 02:16:00-06:00,7629.00000000,7625.00000000,-0.03628,100.00000000
58,2018-06-08 02:17:00-06:00,7629.50000000,7629.00000000,-0.03554,100.00000000
59,2018-06-08 02:18:00-06:00,7629.50000000,7629.50000000,-0.03494,100.00000000
60,2018-06-08 02:19:00-06:00,7630.00000000,7629.50000000,-0.03424,100.00000000
61,2018-06-08 02:20:00-06:00,7630.00000000,7629.64990234,-0.03361,100.00000000
62,2018-06-08 02:21:00-06:00,7630.50000000,7629.75488281,-0.03291,100.00000000
63,2018-06-08 02:22:00-06:00,7634.00000000,7630.85009766,-0.03173,100.00000000
64,2018-06-08 02:23:00-06:00,7633.50000000,7634.00000000,-0.03134,99.99999404
65,2018-06-08 02:24:00-06:00,7633.50000000,7634.00000000,-0.03096,99.91089702
66,2018-06-08 02:25:00-06:00,7633.50000000,7641.00000000,-0.03198,96.08342052
67,2018-06-08 02:26:00-06:00,7632.00000000,7634.00000000,-0.03189,99.99896288
68,2018-06-08 02:27:00-06:00,7630.00000000,7634.00000000,-0.03219,100.00000000
69,2018-06-08 02:28:00-06:00,7630.00000000,7634.00000000,-0.03249,99.99993443
