Row,Timestamp,Actual,Prediction,Error,Confidence
1,2018-06-07 00:43:00-06:00,7703.00000000,7704.00000000,-0.01,100.00000000
2,2018-06-07 00:44:00-06:00,7703.50000000,7704.00000000,-0.01,0.19960080
3,2018-06-07 00:45:00-06:00,7704.00000000,7704.00000000,-0.01,0.19960080
4,2018-06-07 00:46:00-06:00,7703.00000000,7704.00000000,-0.01,0.19960080
5,2018-06-07 00:47:00-06:00,7703.00000000,7703.50000000,-0.01,0.19960080
6,2018-06-07 00:48:00-06:00,7703.50000000,7703.50000000,-0.01,0.19960080
7,2018-06-07 00:49:00-06:00,7697.00000000,7703.50000000,-0.02,0.19960080
8,2018-06-07 00:50:00-06:00,7702.50000000,7702.50000000,-0.02,0.19960080
9,2018-06-07 00:51:00-06:00,7707.00000000,7703.50000000,-0.01,4.67702746
10,2018-06-07 00:52:00-06:00,7707.00000000,7704.00000000,-0.00,99.99353290
11,2018-06-07 00:53:00-06:00,7705.00000000,7704.00000000,-0.00,100.00000000
12,2018-06-07 00:54:00-06:00,7705.00000000,7704.00000000,-0.00,99.99679327
13,2018-06-07 00:55:00-06:00,7705.50000000,7703.50000000,0.00,99.99998212
14,2018-06-07 00:56:00-06:00,7706.50000000,7703.50000000,0.00,92.28795171
15,2018-06-07 00:57:00-06:00,7712.00000000,7706.74511719,0.01,100.00000000
16,2018-06-07 00:58:00-06:00,7711.50000000,7706.74511719,0.01,99.82867241
17,2018-06-07 00:59:00-06:00,7712.00000000,7703.50000000,0.02,99.58753586
18,2018-06-07 01:00:00-06:00,7711.50000000,7712.00000000,0.02,100.00000000
19,2018-06-07 01:01:00-06:00,7711.50000000,7712.00000000,0.01,100.00000000
20,2018-06-07 01:02:00-06:00,7711.00000000,7712.00000000,0.01,100.00000000
21,2018-06-07 01:03:00-06:00,7713.00000000,7711.85009766,0.01,99.99999404
22,2018-06-07 01:04:00-06:00,7711.50000000,7711.85009766,0.01,99.97172952
23,2018-06-07 01:05:00-06:00,7709.50000000,7711.85009766,0.01,99.98258352
24,2018-06-07 01:06:00-06:00,7709.50000000,7711.74511719,0.01,100.00000000
25,2018-06-07 01:07:00-06:00,7710.00000000,7705.50000000,0.01,99.92091060
26,2018-06-07 01:08:00-06:00,7713.00000000,7703.50000000,0.02,87.80363202
27,2018-06-07 01:09:00-06:00,7712.00000000,7713.00000000,0.01,99.99995232
28,2018-06-07 01:10:00-06:00,7710.50000000,7713.00000000,0.01,100.00000000
29,2018-06-07 01:11:00-06:00,7711.00000000,7713.00000000,0.01,100.00000000
30,2018-06-07 01:12:00-06:00,7710.50000000,7710.00000000,0.01,89.94085193
31,2018-06-07 01:13:00-06:00,7709.00000000,7711.82128906,0.01,100.00000000
32,2018-06-07 01:14:00-06:00,7708.00000000,7706.74511719,0.01,100.00000000
33,2018-06-07 01:15:00-06:00,7707.00000000,7706.74511719,0.01,99.99995828
34,2018-06-07 01:16:00-06:00,7706.00000000,7705.50000000,0.01,57.07104206
35,2018-06-07 01:17:00-06:00,7706.00000000,7707.50000000,0.01,100.00000000
36,2018-06-07 01:18:00-06:00,7706.50000000,7706.67138672,0.01,99.79511499
37,2018-06-07 01:19:00-06:00,7706.50000000,7706.62011719,0.01,98.05897474
38,2018-06-07 01:20:00-06:00,7705.00000000,7706.58398438,0.01,99.99417067
39,2018-06-07 01:21:00-06:00,7705.50000000,7704.00000000,0.01,100.00000000
40,2018-06-07 01:22:00-06:00,7705.50000000,7705.50000000,0.01,99.99991655
41,2018-06-07 01:23:00-06:00,7705.00000000,7711.00000000,0.01,99.99961853
42,2018-06-07 01:24:00-06:00,7705.00000000,7711.00000000,0.00,91.88379049
43,2018-06-07 01:25:00-06:00,7705.50000000,7705.50000000,0.00,99.99999404
44,2018-06-07 01:26:00-06:00,7705.50000000,7718.00000000,-0.00,99.58115220
45,2018-06-07 01:27:00-06:00,7705.50000000,7705.50000000,-0.00,99.99973774
46,2018-06-07 01:28:00-06:00,7705.00000000,7705.50000000,-0.00,100.00000000
47,2018-06-07 01:29:00-06:00,7705.50000000,7705.50000000,-0.00,100.00000000
48,2018-06-07 01:30:00-06:00,7705.00000000,7711.82128906,-0.00,99.90665913
49,2018-06-07 01:31:00-06:00,7705.00000000,7711.00000000,-0.00,100.00000000
50,2018-06-07 01:32:00-06:00,7705.50000000,7711.00000000,-0.01,99.99034405
51,2018-06-07 01:33:00-06:00,7705.50000000,7705.50000000,-0.01,100.00000000
52,2018-06-07 01:34:00-06:00,7705.50000000,7705.64990234,-0.01,100.00000000
53,2018-06-07 01:35:00-06:00,7705.50000000,7705.75488281,-0.01,100.00000000
54,2018-06-07 01:36:00-06:00,7708.50000000,7711.00000000,-0.01,98.40988517
55,2018-06-07 01:37:00-06:00,7705.50000000,7705.82861328,-0.01,98.78876805
56,2018-06-07 01:38:00-06:00,7708.00000000,7705.82861328,-0.00,100.00000000
57,2018-06-07 01:39:00-06:00,7708.00000000,7711.00000000,-0.01,84.13169384
